  -2.5739886e-02  -2.6730981e-02
  -2.5332270e-02  -2.6731234e-02
  -2.4924641e-02  -2.6731484e-02
  -2.4517002e-02  -2.6731730e-02
  -2.4109351e-02  -2.6731972e-02
  -2.3701688e-02  -2.6732208e-02
  -2.3294015e-02  -2.6732443e-02
  -2.2886332e-02  -2.6732672e-02
  -2.2478638e-02  -2.6732897e-02
  -2.2070935e-02  -2.6733119e-02
  -2.1663221e-02  -2.6733337e-02
  -2.1255497e-02  -2.6733549e-02
  -2.0847764e-02  -2.6733760e-02
  -2.0440022e-02  -2.6733965e-02
  -2.0032268e-02  -2.6734166e-02
  -1.9624507e-02  -2.6734363e-02
  -1.9216737e-02  -2.6734557e-02
  -1.8808957e-02  -2.6734745e-02
  -1.8401170e-02  -2.6734930e-02
  -1.7993374e-02  -2.6735112e-02
  -1.7585570e-02  -2.6735289e-02
  -1.7177759e-02  -2.6735460e-02
  -1.6769938e-02  -2.6735630e-02
  -1.6362110e-02  -2.6735794e-02
  -1.5954275e-02  -2.6735956e-02
  -1.5546433e-02  -2.6736112e-02
  -1.5138584e-02  -2.6736265e-02
  -1.4730727e-02  -2.6736412e-02
  -1.4322865e-02  -2.6736557e-02
  -1.3914995e-02  -2.6736697e-02
  -1.3507119e-02  -2.6736835e-02
  -1.3099237e-02  -2.6736967e-02
  -1.2691349e-02  -2.6737096e-02
  -1.2283456e-02  -2.6737219e-02
  -1.1875556e-02  -2.6737340e-02
  -1.1467651e-02  -2.6737455e-02
  -1.1059741e-02  -2.6737567e-02
  -1.0651827e-02  -2.6737675e-02
  -1.0243907e-02  -2.6737779e-02
  -9.8359818e-03  -2.6737880e-02
  -9.4280532e-03  -2.6737975e-02
  -9.0201199e-03  -2.6738066e-02
  -8.6121829e-03  -2.6738154e-02
  -8.2042413e-03  -2.6738238e-02
  -7.7962964e-03  -2.6738318e-02
  -7.3883478e-03  -2.6738394e-02
  -6.9803959e-03  -2.6738465e-02
  -6.5724407e-03  -2.6738532e-02
  -6.1644823e-03  -2.6738595e-02
  -5.7565216e-03  -2.6738655e-02
  -5.3485581e-03  -2.6738711e-02
  -4.9405922e-03  -2.6738761e-02
  -4.5326240e-03  -2.6738808e-02
  -4.1246535e-03  -2.6738850e-02
  -3.7166814e-03  -2.6738890e-02
  -3.3087076e-03  -2.6738925e-02
  -2.9007322e-03  -2.6738957e-02
  -2.4927557e-03  -2.6738983e-02
  -2.0847777e-03  -2.6739005e-02
  -1.6767990e-03  -2.6739024e-02
  -1.2688194e-03  -2.6739039e-02
  -8.6083933e-04  -2.6739050e-02
  -4.5285883e-04  -2.6739055e-02
  -4.4878132e-05  -2.6739059e-02
   3.6310259e-04  -2.6739057e-02
   7.7108317e-04  -2.6739052e-02
   1.1790633e-03  -2.6739042e-02
   1.5870431e-03  -2.6739027e-02
   1.9950219e-03  -2.6739011e-02
   2.4030001e-03  -2.6738988e-02
   2.8109769e-03  -2.6738962e-02
   3.2189526e-03  -2.6738932e-02
   3.6269268e-03  -2.6738899e-02
   4.0348996e-03  -2.6738860e-02
   4.4428702e-03  -2.6738819e-02
   4.8508388e-03  -2.6738772e-02
   5.2588051e-03  -2.6738722e-02
   5.6667696e-03  -2.6738668e-02
   6.0747308e-03  -2.6738608e-02
   6.4826896e-03  -2.6738547e-02
   6.8906453e-03  -2.6738480e-02
   7.2985981e-03  -2.6738409e-02
   7.7065476e-03  -2.6738334e-02
   8.1144935e-03  -2.6738256e-02
   8.5224351e-03  -2.6738172e-02
   8.9303739e-03  -2.6738087e-02
   9.3383081e-03  -2.6737995e-02
   9.7462377e-03  -2.6737900e-02
   1.0154163e-02  -2.6737802e-02
   1.0562084e-02  -2.6737699e-02
   1.0970000e-02  -2.6737591e-02
   1.1377911e-02  -2.6737479e-02
   1.1785817e-02  -2.6737366e-02
   1.2193718e-02  -2.6737247e-02
   1.2601612e-02  -2.6737122e-02
   1.3009502e-02  -2.6736995e-02
   1.3417386e-02  -2.6736863e-02
   1.3825262e-02  -2.6736729e-02
   1.4233133e-02  -2.6736589e-02
   1.4640998e-02  -2.6736446e-02
   1.5048856e-02  -2.6736297e-02
   1.5456706e-02  -2.6736146e-02
   1.5864551e-02  -2.6735989e-02
   1.6272387e-02  -2.6735831e-02
   1.6680216e-02  -2.6735667e-02
   1.7088037e-02  -2.6735498e-02
   1.7495852e-02  -2.6735326e-02
   1.7903658e-02  -2.6735151e-02
   1.8311456e-02  -2.6734971e-02
   1.8719245e-02  -2.6734786e-02
   1.9127026e-02  -2.6734598e-02
   1.9534798e-02  -2.6734406e-02
